0.11825264329437779 1.261882858019014
0.12173066221480155 1.5302054584483304
0.3721480244852522 1.4152100582643374
0.3721480244852522 1.637534498620056
0.6190873678352791 1.5378718184605962
0.6225653867557011 1.7755289788408497
0.8208124652198094 1.6452008586323235
0.8208124652198094 1.8981907390371084
1.1199220923761821 1.3385464581416766
1.1199220923761821 1.6835326586936556
1.3703394546466328 1.5455381784728637
1.3703394546466328 1.9901870591843025
1.6207568169170834 1.7908616988653812
1.6207568169170834 2.465501379944806
1.8224819143016138 2.166513339466425
1.8224819143016138 2.864152100582647
