0.4938786867000555 1.2465501379944826
0.4938786867000555 1.3232137381171434
0.4973567056204775 1.6911990187059214
0.4938786867000555 1.7678626188285822
1.49902615470228 2.1588469794541574
1.49902615470228 2.120515179392825
1.4955481357818599 2.6418276602269266
1.4955481357818599 2.6954921803127885
2.4972175848636606 3.324133701318617
2.4972175848636606 3.3701318613922115
2.5006956037840844 4.282428702851888
2.5006956037840844 4.328426862925484
3.5023650528658887 3.009812940815703
3.5023650528658887 3.377798221404479
3.5058430717863107 4.290095062864154
3.498887033945465 4.665746703465196
5.001391207568171 2.3275068997240123
4.997913188647749 3.2704691812327518
4.997913188647749 4.159766942655629
4.997913188647749 5.102729224164369
