0.5982192543127436 1.16988653787182
0.5982192543127436 1.5762036185219284
0.5982192543127436 1.8138607789021783
0.5947412353923198 2.2048451395277535
1.5998887033945444 1.4228764182766032
1.5964106844741224 1.8445262189512448
1.5964106844741224 2.197178779515488
1.5964106844741224 2.4885004599816014
2.5980801335559267 1.3078810180926137
2.5980801335559267 1.9825206991720368
2.5980801335559267 2.772155780435453
2.5980801335559267 3.2704691812327518
4.104062326099054 1.261882858019014
4.104062326099054 2.9408157007053077
4.1005843071786305 3.891444342226313
4.1005843071786305 5.40171726464275
